campaign_id,brand,campaign_name,platform,ad_format,objective,audience_segment,date,month,week,day_of_week,is_weekend,impressions,reach,frequency,spend,cpm,clicks,ctr,engagements,likes,comments,shares,saves,engagement_rate,video_views,video_views_25pct,video_views_50pct,video_views_75pct,video_views_100pct,vtr,conversions,revenue,cpc,cpa,cvr,roas
1006,ByteBrew,Product Launch Wave 1,YouTube,In-feed Video,Awareness,Lookalike 1%,2024-08-24,2024-08,2024-W33,Saturday,True,48684,32260,1.51,588.22,12.08,311,0.6388,894,559,73,92,120,1.8363,12543,17561,12543,9407,6899,25.7641,1,163.32,1.89,588.22,0.3215,0.2777
1006,ByteBrew,Product Launch Wave 1,YouTube,In-feed Video,Awareness,18-24 Female,2024-08-25,2024-08,2024-W34,Sunday,True,176026,138310,1.27,1176.47,6.68,302,0.1716,2400,1491,137,241,315,1.3634,72036,100851,72036,54027,39620,40.9235,5,734.55,3.9,235.29,1.6556,0.6244
1006,ByteBrew,Product Launch Wave 1,YouTube,Pre-roll,Awareness,Retargeting — Site Visitors,2024-08-26,2024-08,2024-W34,Monday,False,137507,103875,1.32,1176.46,8.56,343,0.2494,1212,839,137,117,95,0.8814,53290,74607,53290,39968,29309,38.7544,0,0.0,3.43,0.0,0.0,0.0
1006,ByteBrew,Product Launch Wave 1,YouTube,Bumper Ad,Awareness,18-24 Female,2024-08-27,2024-08,2024-W34,Tuesday,False,72303,43383,1.67,588.23,8.14,339,0.4689,869,516,49,145,59,1.2019,29181,40853,29181,21885,16049,40.3593,0,0.0,1.74,0.0,0.0,0.0
1006,ByteBrew,Product Launch Wave 1,YouTube,In-feed Video,Awareness,Interest — Beauty,2024-08-27,2024-08,2024-W34,Tuesday,False,69433,45013,1.54,588.23,8.47,406,0.5847,707,456,48,124,93,1.0182,19841,27777,19841,14881,10912,28.5757,0,0.0,1.45,0.0,0.0,0.0
1006,ByteBrew,Product Launch Wave 1,YouTube,Bumper Ad,Awareness,Retargeting — Site Visitors,2024-08-28,2024-08,2024-W34,Wednesday,False,68348,43631,1.57,588.23,8.61,399,0.5838,738,406,50,78,91,1.0798,19028,26639,19028,14271,10465,27.8399,0,0.0,1.47,0.0,0.0,0.0
1006,ByteBrew,Product Launch Wave 1,YouTube,Pre-roll,Awareness,35-44 Mixed,2024-08-28,2024-08,2024-W34,Wednesday,False,86619,68827,1.26,588.23,6.79,340,0.3925,766,427,91,88,111,0.8843,37799,52918,37799,28349,20789,43.6382,0,0.0,1.73,0.0,0.0,0.0
1006,ByteBrew,Product Launch Wave 1,YouTube,Pre-roll,Awareness,Interest — Fitness,2024-08-29,2024-08,2024-W34,Thursday,False,61079,38423,1.59,588.23,9.63,504,0.8252,630,388,45,89,63,1.0315,19237,26931,19237,14427,10580,31.4953,0,0.0,1.17,0.0,0.0,0.0
1006,ByteBrew,Product Launch Wave 1,YouTube,In-feed Video,Awareness,25-34 Male,2024-08-29,2024-08,2024-W34,Thursday,False,90350,59986,1.51,588.23,6.51,406,0.4494,1532,1009,110,245,90,1.6956,33633,47086,33633,25225,18498,37.2252,2,460.94,1.45,294.12,0.4926,0.7836
1006,ByteBrew,Product Launch Wave 1,YouTube,Pre-roll,Awareness,Lookalike 1%,2024-08-30,2024-08,2024-W34,Friday,False,117256,72534,1.62,1176.46,10.03,759,0.6473,1082,724,94,163,149,0.9228,48607,68049,48607,36455,26733,41.4537,2,284.38,1.55,588.23,0.2635,0.2417
1006,ByteBrew,Product Launch Wave 1,YouTube,In-feed Video,Awareness,Interest — Fitness,2024-08-31,2024-08,2024-W34,Saturday,True,124178,85533,1.45,1176.46,9.47,810,0.6523,1097,706,108,160,111,0.8834,37376,52327,37376,28032,20557,30.0987,8,1402.43,1.45,147.06,0.9877,1.1921
1006,ByteBrew,Product Launch Wave 1,YouTube,Bumper Ad,Awareness,Interest — Fitness,2024-09-01,2024-09,2024-W35,Sunday,True,64618,49082,1.32,1176.46,18.21,698,1.0802,1154,768,68,204,85,1.7859,34002,47603,34002,25501,18701,52.62,0,0.0,1.69,0.0,0.0,0.0
1006,ByteBrew,Product Launch Wave 1,YouTube,Bumper Ad,Awareness,Interest — Beauty,2024-09-02,2024-09,2024-W35,Monday,False,87797,61623,1.42,1176.46,13.4,459,0.5228,560,379,35,78,30,0.6378,25159,35222,25159,18869,13837,28.6559,0,0.0,2.56,0.0,0.0,0.0
1006,ByteBrew,Product Launch Wave 1,YouTube,In-feed Video,Awareness,Interest — Beauty,2024-09-03,2024-09,2024-W35,Tuesday,False,157828,103175,1.53,1176.46,7.45,1074,0.6805,1273,776,95,183,86,0.8066,49087,68722,49087,36815,26998,31.1016,9,1712.67,1.1,130.72,0.838,1.4558
1006,ByteBrew,Product Launch Wave 1,YouTube,In-feed Video,Awareness,Interest — Fitness,2024-09-04,2024-09,2024-W35,Wednesday,False,178126,108202,1.65,1176.47,6.6,1263,0.709,1370,876,83,153,166,0.7691,50412,70577,50412,37809,27726,28.3013,25,5069.34,0.93,47.06,1.9794,4.309
1006,ByteBrew,Product Launch Wave 1,YouTube,In-feed Video,Awareness,Retargeting — Cart Abandoners,2024-09-05,2024-09,2024-W35,Thursday,False,102499,80404,1.27,588.23,5.74,599,0.5844,999,659,89,146,103,0.9746,30521,42730,30521,22891,16786,29.7769,3,863.92,0.98,196.08,0.5008,1.4687
1006,ByteBrew,Product Launch Wave 1,YouTube,Bumper Ad,Awareness,Lookalike 1%,2024-09-05,2024-09,2024-W35,Thursday,False,60250,38032,1.58,588.23,9.76,170,0.2822,277,178,14,34,28,0.4598,32890,46046,32890,24667,18089,54.5892,0,0.0,3.46,0.0,0.0,0.0
1006,ByteBrew,Product Launch Wave 1,YouTube,Masthead,Awareness,Interest — Tech,2024-09-06,2024-09,2024-W35,Friday,False,36303,25556,1.42,588.22,16.2,394,1.0853,562,387,67,54,70,1.5481,5880,8233,5880,4410,3234,16.197,7,1009.93,1.49,84.03,1.7766,1.7169
1006,ByteBrew,Product Launch Wave 1,YouTube,In-feed Video,Awareness,35-44 Mixed,2024-09-06,2024-09,2024-W35,Friday,False,37921,24880,1.52,588.22,15.51,236,0.6223,483,278,54,69,32,1.2737,13796,19315,13796,10347,7588,36.3809,0,0.0,2.49,0.0,0.0,0.0
1006,ByteBrew,Product Launch Wave 1,YouTube,In-feed Video,Awareness,Lookalike 1%,2024-09-07,2024-09,2024-W35,Saturday,True,74617,49252,1.52,588.23,7.88,812,1.0882,74,50,3,12,5,0.0992,24489,34285,24489,18367,13469,32.8196,0,0.0,0.72,0.0,0.0,0.0
1006,ByteBrew,Product Launch Wave 1,YouTube,Pre-roll,Awareness,Retargeting — Cart Abandoners,2024-09-07,2024-09,2024-W35,Saturday,True,36889,22615,1.63,588.22,15.95,126,0.3416,187,124,14,19,14,0.5069,9867,13814,9867,7400,5427,26.7478,3,457.06,4.67,196.07,2.381,0.777
1006,ByteBrew,Product Launch Wave 1,YouTube,Masthead,Awareness,Lookalike 1%,2024-09-08,2024-09,2024-W36,Sunday,True,80330,49299,1.63,1176.46,14.65,474,0.5901,1186,804,90,146,85,1.4764,26704,37386,26704,20028,14687,33.2429,1,169.22,2.48,1176.46,0.211,0.1438
1006,ByteBrew,Product Launch Wave 1,YouTube,Masthead,Awareness,25-34 Male,2024-09-09,2024-09,2024-W36,Monday,False,65131,43464,1.5,588.23,9.03,217,0.3332,81,56,6,7,7,0.1244,18041,25257,18041,13530,9922,27.6996,0,0.0,2.71,0.0,0.0,0.0
1006,ByteBrew,Product Launch Wave 1,YouTube,Bumper Ad,Awareness,Retargeting — Cart Abandoners,2024-09-09,2024-09,2024-W36,Monday,False,66284,50687,1.31,588.23,8.87,66,0.0996,384,245,41,59,45,0.5793,28563,39988,28563,21422,15709,43.0918,0,0.0,8.91,0.0,0.0,0.0
1006,ByteBrew,Product Launch Wave 1,YouTube,Pre-roll,Awareness,Retargeting — Site Visitors,2024-09-10,2024-09,2024-W36,Tuesday,False,48662,34836,1.4,588.23,12.09,412,0.8467,328,196,33,27,44,0.674,15629,21881,15629,11722,8596,32.1175,6,1426.62,1.43,98.04,1.4563,2.4253
1006,ByteBrew,Product Launch Wave 1,YouTube,Masthead,Awareness,25-34 Male,2024-09-10,2024-09,2024-W36,Tuesday,False,39317,30968,1.27,588.23,14.96,39,0.0992,67,45,6,6,7,0.1704,13007,18210,13007,9755,7153,33.0824,0,0.0,15.08,0.0,0.0,0.0
1006,ByteBrew,Product Launch Wave 1,YouTube,Pre-roll,Awareness,Interest — Tech,2024-09-11,2024-09,2024-W36,Wednesday,False,492861,300529,1.64,1176.47,2.39,5253,1.0658,6401,4156,570,1068,940,1.2987,194283,271997,194283,145712,106855,39.4194,16,2016.64,0.22,73.53,0.3046,1.7141
1006,ByteBrew,Product Launch Wave 1,YouTube,Pre-roll,Awareness,Interest — Tech,2024-09-12,2024-09,2024-W36,Thursday,False,41406,33861,1.22,588.23,14.21,73,0.1763,698,413,47,83,79,1.6857,17628,24680,17628,13221,9695,42.5735,1,171.49,8.06,588.23,1.3699,0.2915
1006,ByteBrew,Product Launch Wave 1,YouTube,Bumper Ad,Awareness,35-44 Mixed,2024-09-12,2024-09,2024-W36,Thursday,False,48026,30619,1.57,588.22,12.25,393,0.8183,739,436,81,59,106,1.5387,15059,21082,15059,11294,8282,31.3559,1,216.71,1.5,588.22,0.2545,0.3684
1006,ByteBrew,Product Launch Wave 1,YouTube,In-feed Video,Awareness,Interest — Fitness,2024-09-13,2024-09,2024-W36,Friday,False,110564,86709,1.28,1176.46,10.64,160,0.1447,420,268,32,39,38,0.3799,48610,68054,48610,36458,26735,43.9655,2,369.48,7.35,588.23,1.25,0.3141
1006,ByteBrew,Product Launch Wave 1,YouTube,In-feed Video,Awareness,Retargeting — Cart Abandoners,2024-09-14,2024-09,2024-W36,Saturday,True,85291,51517,1.66,1176.46,13.79,273,0.3201,836,477,64,118,45,0.9802,49520,69328,49520,37140,27236,58.0601,4,629.07,4.31,294.12,1.4652,0.5347
1006,ByteBrew,Product Launch Wave 1,YouTube,Bumper Ad,Awareness,18-24 Female,2024-09-15,2024-09,2024-W37,Sunday,True,214368,162763,1.32,1176.47,5.49,1498,0.6988,214,128,23,17,24,0.0998,66846,93584,66846,50134,36765,31.1828,26,4084.53,0.79,45.25,1.7356,3.4719
1006,ByteBrew,Product Launch Wave 1,YouTube,Pre-roll,Awareness,Retargeting — Cart Abandoners,2024-09-16,2024-09,2024-W37,Monday,False,152958,95218,1.61,1176.47,7.69,192,0.1255,1532,959,145,141,180,1.0016,76907,107670,76907,57680,42298,50.2798,3,497.84,6.13,392.16,1.5625,0.4232
1006,ByteBrew,Product Launch Wave 1,YouTube,Masthead,Awareness,Interest — Beauty,2024-09-17,2024-09,2024-W37,Tuesday,False,78294,47870,1.64,588.23,7.51,369,0.4713,1077,641,111,99,90,1.3756,20042,28059,20042,15031,11023,25.5984,0,0.0,1.59,0.0,0.0,0.0
1006,ByteBrew,Product Launch Wave 1,YouTube,Pre-roll,Awareness,Interest — Tech,2024-09-17,2024-09,2024-W37,Tuesday,False,38180,27688,1.38,588.23,15.41,215,0.5631,327,202,17,42,40,0.8565,8001,11202,8001,6001,4400,20.956,0,0.0,2.74,0.0,0.0,0.0
1006,ByteBrew,Product Launch Wave 1,YouTube,Masthead,Awareness,18-24 Female,2024-09-18,2024-09,2024-W37,Wednesday,False,109042,67047,1.63,1176.47,10.79,884,0.8107,799,480,87,140,41,0.7327,25137,35192,25137,18852,13825,23.0526,2,284.27,1.33,588.23,0.2262,0.2416
1006,ByteBrew,Product Launch Wave 1,YouTube,Pre-roll,Awareness,18-24 Female,2024-09-19,2024-09,2024-W37,Thursday,False,173917,128408,1.35,1176.47,6.76,1642,0.9441,1121,707,117,186,84,0.6446,63629,89081,63629,47722,34996,36.5858,18,2486.52,0.72,65.36,1.0962,2.1136
1006,ByteBrew,Product Launch Wave 1,YouTube,Pre-roll,Awareness,Retargeting — Site Visitors,2024-09-20,2024-09,2024-W37,Friday,False,81210,48797,1.66,1176.46,14.49,562,0.692,124,79,6,12,6,0.1527,27016,37823,27016,20262,14859,33.2668,0,0.0,2.09,0.0,0.0,0.0
1006,ByteBrew,Product Launch Wave 1,YouTube,In-feed Video,Awareness,25-34 Male,2024-09-21,2024-09,2024-W37,Saturday,True,104979,82073,1.28,1176.47,11.21,530,0.5049,838,507,98,144,78,0.7983,32735,45830,32735,24551,18004,31.1824,9,1799.89,2.22,130.72,1.6981,1.5299
1006,ByteBrew,Product Launch Wave 1,YouTube,Bumper Ad,Awareness,Interest — Fitness,2024-09-22,2024-09,2024-W38,Sunday,True,176257,116615,1.51,1176.47,6.67,1453,0.8244,1358,919,129,130,143,0.7705,68809,96333,68809,51606,37845,39.039,9,1238.54,0.81,130.72,0.6194,1.0528
1006,ByteBrew,Product Launch Wave 1,YouTube,Bumper Ad,Awareness,Lookalike 1%,2024-09-23,2024-09,2024-W38,Monday,False,49254,30810,1.6,588.23,11.94,294,0.5969,481,326,39,58,28,0.9766,18942,26519,18942,14207,10418,38.4578,2,301.59,2.0,294.11,0.6803,0.5127
1006,ByteBrew,Product Launch Wave 1,YouTube,Masthead,Awareness,Interest — Fitness,2024-09-23,2024-09,2024-W38,Monday,False,46068,33402,1.38,588.23,12.77,388,0.8422,46,29,3,5,5,0.0999,14372,20121,14372,10779,7904,31.1974,0,0.0,1.52,0.0,0.0,0.0
1006,ByteBrew,Product Launch Wave 1,TikTok,Branded Hashtag,Awareness,25-34 Male,2024-08-04,2024-08,2024-W31,Sunday,True,171972,111575,1.54,784.31,4.56,749,0.4355,8414,5462,983,798,900,4.8927,0,0,0,0,0,0.0,1,237.31,1.05,784.31,0.1335,0.3026
1006,ByteBrew,Product Launch Wave 1,TikTok,In-feed Ad,Awareness,Retargeting — Site Visitors,2024-08-05,2024-08,2024-W31,Monday,False,74428,60067,1.24,392.15,5.27,1051,1.4121,4184,2366,445,589,515,5.6215,53675,70706,53675,40256,29521,72.1167,27,4879.1,0.37,14.52,2.569,12.4419
1006,ByteBrew,Product Launch Wave 1,TikTok,Spark Ad,Awareness,35-44 Mixed,2024-08-05,2024-08,2024-W31,Monday,False,57208,46899,1.22,392.15,6.85,1497,2.6168,2583,1447,276,367,274,4.5151,51879,54347,51879,38909,28533,90.6849,22,5512.07,0.26,17.83,1.4696,14.056
1006,ByteBrew,Product Launch Wave 1,TikTok,TopView,Awareness,35-44 Mixed,2024-08-06,2024-08,2024-W31,Tuesday,False,229788,156881,1.46,784.31,3.41,3221,1.4017,9750,6323,1126,1119,834,4.243,89479,125270,89479,67109,49213,38.9398,39,6699.66,0.24,20.11,1.2108,8.5421
1006,ByteBrew,Product Launch Wave 1,TikTok,Spark Ad,Awareness,Interest — Fitness,2024-08-07,2024-08,2024-W31,Wednesday,False,56664,39386,1.44,392.15,6.92,56,0.0988,531,327,34,90,73,0.9371,36046,50465,36046,27035,19825,63.6136,0,0.0,7.0,0.0,0.0,0.0
1006,ByteBrew,Product Launch Wave 1,TikTok,TopView,Awareness,Interest — Fitness,2024-08-07,2024-08,2024-W31,Wednesday,False,58852,46988,1.25,392.15,6.66,532,0.904,1805,1130,176,160,247,3.067,37085,51919,37085,27814,20397,63.014,7,1311.01,0.74,56.02,1.3158,3.3431
1006,ByteBrew,Product Launch Wave 1,TikTok,TopView,Awareness,35-44 Mixed,2024-08-08,2024-08,2024-W31,Thursday,False,116862,86204,1.36,784.31,6.71,1072,0.9173,4457,3085,518,692,335,3.8139,87092,111018,87092,65319,47900,74.5255,12,1978.35,0.73,65.36,1.1194,2.5224
1006,ByteBrew,Product Launch Wave 1,TikTok,In-feed Ad,Awareness,Interest — Fitness,2024-08-09,2024-08,2024-W31,Friday,False,57231,35333,1.62,392.16,6.85,250,0.4368,3843,2211,352,540,375,6.7149,46584,54369,46584,34938,25621,81.3964,4,398.0,1.57,98.04,1.6,1.0149
1006,ByteBrew,Product Launch Wave 1,TikTok,Spark Ad,Awareness,Interest — Fitness,2024-08-09,2024-08,2024-W31,Friday,False,66139,51737,1.28,392.15,5.93,1544,2.3345,3815,2187,386,602,512,5.7682,39556,55379,39556,29667,21756,59.8074,14,2224.66,0.25,28.01,0.9067,5.673
1006,ByteBrew,Product Launch Wave 1,TikTok,In-feed Ad,Awareness,35-44 Mixed,2024-08-10,2024-08,2024-W31,Saturday,True,404804,273399,1.48,784.31,1.94,11166,2.7584,18583,10964,1422,3142,2592,4.5906,305411,384563,305411,229058,167976,75.4466,209,37433.57,0.07,3.75,1.8718,47.7279
1006,ByteBrew,Product Launch Wave 1,TikTok,Spark Ad,Awareness,25-34 Female,2024-08-11,2024-08,2024-W32,Sunday,True,308041,225962,1.36,392.16,1.27,3680,1.1946,19766,12275,1448,3205,2882,6.4167,245963,292638,245963,184472,135279,79.8475,55,6471.08,0.11,7.13,1.4946,16.5013
1006,ByteBrew,Product Launch Wave 1,TikTok,In-feed Ad,Awareness,Interest — Fitness,2024-08-11,2024-08,2024-W32,Sunday,True,112699,69968,1.61,392.16,3.48,3006,2.6673,6453,3883,468,645,603,5.7259,69227,96917,69227,51920,38074,61.4265,0,0.0,0.13,0.0,0.0,0.0
1006,ByteBrew,Product Launch Wave 1,TikTok,Branded Hashtag,Awareness,Retargeting — Site Visitors,2024-08-12,2024-08,2024-W32,Monday,False,108958,82020,1.33,784.31,7.2,1896,1.7401,4193,2633,404,404,461,3.8483,0,0,0,0,0,0.0,15,3524.46,0.41,52.29,0.7911,4.4937
1006,ByteBrew,Product Launch Wave 1,TikTok,In-feed Ad,Awareness,25-34 Male,2024-08-13,2024-08,2024-W32,Tuesday,False,106888,85606,1.25,784.31,7.34,2335,2.1845,6860,4342,576,836,971,6.4179,55830,78162,55830,41872,30706,52.2322,55,11219.37,0.34,14.26,2.3555,14.3048
1006,ByteBrew,Product Launch Wave 1,TikTok,Branded Hashtag,Awareness,Interest — Beauty,2024-08-14,2024-08,2024-W32,Wednesday,False,117188,84706,1.38,784.31,6.69,1956,1.6691,3592,2085,255,377,304,3.0652,0,0,0,0,0,0.0,21,3541.83,0.4,37.35,1.0736,4.5159
1006,ByteBrew,Product Launch Wave 1,TikTok,TopView,Awareness,Interest — Fitness,2024-08-15,2024-08,2024-W32,Thursday,False,66072,48639,1.36,392.15,5.94,1200,1.8162,366,202,20,58,23,0.5539,38774,54283,38774,29080,21325,58.6845,24,3432.65,0.33,16.34,2.0,8.7534
1006,ByteBrew,Product Launch Wave 1,TikTok,In-feed Ad,Awareness,25-34 Female,2024-08-15,2024-08,2024-W32,Thursday,False,59737,42656,1.4,392.15,6.56,1241,2.0774,5076,3178,510,445,566,8.4972,32658,45721,32658,24493,17962,54.6696,14,2139.66,0.32,28.01,1.1281,5.4562
1006,ByteBrew,Product Launch Wave 1,TikTok,TopView,Awareness,Interest — Beauty,2024-08-16,2024-08,2024-W32,Friday,False,125486,85063,1.48,784.31,6.25,1648,1.3133,4704,3250,315,420,597,3.7486,75328,105460,75328,56496,41430,60.029,35,7451.45,0.48,22.41,2.1238,9.5006
1006,ByteBrew,Product Launch Wave 1,TikTok,In-feed Ad,Awareness,Interest — Beauty,2024-08-17,2024-08,2024-W32,Saturday,True,114808,71455,1.61,784.31,6.83,1342,1.1689,3811,2521,422,510,510,3.3195,73902,103463,73902,55427,40646,64.3701,14,1933.29,0.58,56.02,1.0432,2.4649
1006,ByteBrew,Product Launch Wave 1,TikTok,Spark Ad,Awareness,25-34 Female,2024-08-18,2024-08,2024-W33,Sunday,True,66276,45959,1.44,392.16,5.92,1044,1.5752,4681,2656,469,667,286,7.0629,37057,51880,37057,27793,20381,55.9132,9,1695.33,0.38,43.57,0.8621,4.3231
1006,ByteBrew,Product Launch Wave 1,TikTok,Branded Hashtag,Awareness,Lookalike 1%,2024-08-18,2024-08,2024-W33,Sunday,True,54282,36517,1.49,392.15,7.22,1270,2.3396,433,243,33,67,41,0.7977,0,0,0,0,0,0.0,20,1955.78,0.31,19.61,1.5748,4.9873
1006,ByteBrew,Product Launch Wave 1,TikTok,Branded Hashtag,Awareness,Retargeting — Site Visitors,2024-08-19,2024-08,2024-W33,Monday,False,75393,48108,1.57,392.15,5.2,768,1.0187,6442,4290,694,646,758,8.5446,0,0,0,0,0,0.0,5,846.9,0.51,78.43,0.651,2.1596
1006,ByteBrew,Product Launch Wave 1,TikTok,In-feed Ad,Awareness,25-34 Female,2024-08-19,2024-08,2024-W33,Monday,False,65562,43885,1.49,392.15,5.98,1607,2.4511,4193,2551,412,413,417,6.3955,35226,49317,35226,26420,19374,53.7293,29,5782.16,0.24,13.52,1.8046,14.7447
1006,ByteBrew,Product Launch Wave 1,TikTok,Spark Ad,Awareness,18-24 Female,2024-08-20,2024-08,2024-W33,Tuesday,False,61973,39251,1.58,392.15,6.33,1228,1.9815,2651,1754,225,310,389,4.2777,35722,50010,35722,26791,19647,57.6412,21,4484.54,0.32,18.67,1.7101,11.4356
1006,ByteBrew,Product Launch Wave 1,TikTok,TopView,Awareness,25-34 Male,2024-08-20,2024-08,2024-W33,Tuesday,False,54913,44810,1.23,392.15,7.14,1110,2.0214,3288,2213,250,432,426,5.9877,32247,45146,32247,24185,17736,58.7238,16,2801.5,0.35,24.51,1.4414,7.1439
1006,ByteBrew,Product Launch Wave 1,TikTok,In-feed Ad,Awareness,Retargeting — Site Visitors,2024-08-21,2024-08,2024-W33,Wednesday,False,115963,84645,1.37,784.31,6.76,2969,2.5603,3860,2518,284,692,371,3.3286,94286,110164,94286,70714,51857,81.307,63,10256.37,0.26,12.45,2.1219,13.077
1006,ByteBrew,Product Launch Wave 1,TikTok,In-feed Ad,Awareness,Retargeting — Cart Abandoners,2024-08-22,2024-08,2024-W33,Thursday,False,57908,35358,1.64,392.15,6.77,1087,1.8771,3498,2429,306,362,515,6.0406,37741,52838,37741,28306,20758,65.1741,16,2265.24,0.36,24.51,1.4719,5.7764
1006,ByteBrew,Product Launch Wave 1,TikTok,Spark Ad,Awareness,35-44 Mixed,2024-08-22,2024-08,2024-W33,Thursday,False,48974,37444,1.31,392.15,8.01,519,1.0597,910,508,94,143,77,1.8581,36150,46525,36150,27112,19882,73.8147,7,947.74,0.76,56.02,1.3487,2.4168
1006,ByteBrew,Product Launch Wave 1,TikTok,In-feed Ad,Awareness,Retargeting — Cart Abandoners,2024-08-23,2024-08,2024-W33,Friday,False,169698,105169,1.61,784.31,4.62,5478,3.2281,169,109,9,30,16,0.0996,101646,142305,101646,76234,55905,59.8982,88,14677.48,0.14,8.91,1.6064,18.7138
1006,ByteBrew,Product Launch Wave 1,TikTok,Spark Ad,Awareness,18-24 Female,2024-08-24,2024-08,2024-W33,Saturday,True,106629,86966,1.23,784.31,7.36,2004,1.8794,4591,2778,239,441,411,4.3056,48486,67881,48486,36364,26667,45.4717,0,0.0,0.39,0.0,0.0,0.0
1006,ByteBrew,Product Launch Wave 1,TikTok,Branded Hashtag,Awareness,Retargeting — Site Visitors,2024-08-25,2024-08,2024-W34,Sunday,True,174222,110573,1.58,784.31,4.5,3918,2.2489,9607,5489,529,1666,593,5.5142,0,0,0,0,0,0.0,52,8287.62,0.2,15.08,1.3272,10.5667
1006,ByteBrew,Product Launch Wave 1,TikTok,In-feed Ad,Awareness,Lookalike 1%,2024-08-26,2024-08,2024-W34,Monday,False,47411,35779,1.33,392.15,8.27,1690,3.5646,1550,915,152,227,210,3.2693,38289,45040,38289,28717,21059,80.7597,51,10217.24,0.23,7.69,3.0178,26.0543
1006,ByteBrew,Product Launch Wave 1,TikTok,Branded Hashtag,Awareness,Interest — Tech,2024-08-26,2024-08,2024-W34,Monday,False,190571,151170,1.26,392.16,2.06,2489,1.3061,8101,4491,604,1228,673,4.2509,0,0,0,0,0,0.0,23,3835.13,0.16,17.05,0.9241,9.7796
1006,ByteBrew,Product Launch Wave 1,TikTok,Spark Ad,Awareness,Interest — Fitness,2024-08-27,2024-08,2024-W34,Tuesday,False,78457,51172,1.53,392.16,5.0,985,1.2555,927,554,82,106,121,1.1815,50648,70908,50648,37986,27856,64.5551,8,1214.17,0.4,49.02,0.8122,3.0961
1006,ByteBrew,Product Launch Wave 1,TikTok,In-feed Ad,Awareness,Interest — Beauty,2024-08-27,2024-08,2024-W34,Tuesday,False,58234,43797,1.33,392.16,6.73,1559,2.6771,3228,1930,290,343,347,5.5432,41854,55322,41854,31391,23020,71.8721,0,0.0,0.25,0.0,0.0,0.0
1006,ByteBrew,Product Launch Wave 1,TikTok,Spark Ad,Awareness,Retargeting — Cart Abandoners,2024-08-28,2024-08,2024-W34,Wednesday,False,58865,36569,1.61,392.15,6.66,1170,1.9876,1118,767,132,99,100,1.8993,33888,47444,33888,25416,18638,57.569,6,1078.19,0.34,65.36,0.5128,2.7494
1006,ByteBrew,Product Launch Wave 1,TikTok,Branded Hashtag,Awareness,35-44 Mixed,2024-08-28,2024-08,2024-W34,Wednesday,False,68356,48180,1.42,392.15,5.74,861,1.2596,1451,836,155,247,84,2.1227,0,0,0,0,0,0.0,0,0.0,0.46,0.0,0.0,0.0
1006,ByteBrew,Product Launch Wave 1,TikTok,In-feed Ad,Awareness,Retargeting — Site Visitors,2024-08-29,2024-08,2024-W34,Thursday,False,127154,90276,1.41,784.31,6.17,2193,1.7247,3938,2628,201,676,478,3.097,100062,120796,100062,75046,55034,78.6936,0,0.0,0.36,0.0,0.0,0.0
1006,ByteBrew,Product Launch Wave 1,TikTok,TopView,Awareness,Interest — Beauty,2024-08-30,2024-08,2024-W34,Friday,False,202783,152234,1.33,784.31,3.87,4674,2.3049,10941,6296,701,1520,687,5.3954,117058,163881,117058,87793,64382,57.7257,122,19917.04,0.17,6.43,2.6102,25.3943
1006,ByteBrew,Product Launch Wave 1,TikTok,TopView,Awareness,Lookalike 1%,2024-08-31,2024-08,2024-W34,Saturday,True,78573,64304,1.22,392.15,4.99,1411,1.7958,5674,3136,574,533,755,7.2213,49685,69560,49685,37264,27327,63.2342,18,3786.2,0.28,21.79,1.2757,9.6549
1006,ByteBrew,Product Launch Wave 1,TikTok,Branded Hashtag,Awareness,25-34 Male,2024-08-31,2024-08,2024-W34,Saturday,True,55830,37060,1.51,392.15,7.02,611,1.0944,2801,1885,243,455,199,5.017,0,0,0,0,0,0.0,9,1604.28,0.64,43.57,1.473,4.0909
1006,ByteBrew,Product Launch Wave 1,TikTok,TopView,Awareness,18-24 Female,2024-09-01,2024-09,2024-W35,Sunday,True,143858,114431,1.26,784.31,5.45,3208,2.23,8633,5531,872,1431,902,6.0011,110138,136665,110138,82603,60576,76.5602,39,5635.33,0.24,20.11,1.2157,7.1851
1006,ByteBrew,Product Launch Wave 1,TikTok,TopView,Awareness,18-24 Female,2024-09-02,2024-09,2024-W35,Monday,False,67791,54778,1.24,392.15,5.78,1936,2.8558,3816,2452,244,518,492,5.6291,37113,51959,37113,27835,20412,54.7462,29,7314.55,0.2,13.52,1.4979,18.6522
1006,ByteBrew,Product Launch Wave 1,TikTok,Spark Ad,Awareness,Lookalike 1%,2024-09-02,2024-09,2024-W35,Monday,False,208771,153138,1.36,392.16,1.88,2391,1.1453,7002,4197,600,984,490,3.3539,137282,192195,137282,102962,75505,65.7572,20,2833.29,0.16,19.61,0.8365,7.2249
1006,ByteBrew,Product Launch Wave 1,TikTok,Spark Ad,Awareness,35-44 Mixed,2024-09-03,2024-09,2024-W35,Tuesday,False,180985,144843,1.25,392.16,2.17,504,0.2785,9884,6502,922,1093,788,5.4612,73512,102917,73512,55134,40431,40.6177,1,134.55,0.78,392.16,0.1984,0.3431
